repo,metamodels,originals,originals_links,label 1 reviewer 1,label 2 reviewer 1,label 1 reviewer 2,label 2 reviewer 2,Final label 1,Final label 2,labeller
https://github.com/ModelWriter/AlloyInEcore,ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#src#test#resources#EcoreTranslator#extlibrary.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#src#test#resources#EcoreTranslator#ReferenceTest.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#src#test#resources#EcoreTranslator#Test.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#src#test#resources#EcoreTranslator#AttrTest.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#src#test#resources#InstanceTestFolder#Requirement.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#src#test#resources#EcoreTranslator#GenericsTest.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#test#ClassifierTest.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#FileSystem.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#test#GenericsTest.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#Tutorial.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#src#test#resources#out#Generics1.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#test#Test.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#src#test#resources#EcoreTranslator#OperationTest.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#src#test#java#instance#temp#Requirement.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#src#test#resources#EcoreTranslator#FordOtosan.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#src#test#resources#out#yunus.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#testTemp#ClassifierTestTemp.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#test#AttrTest.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#src#test#resources#AlloyInECore#extlibrary.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#src#test#resources#out#test1.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#src#test#resources#AlloyInECore#Ecore.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#test#FordOtosan.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#testTemp#EcoreTemp.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#src#test#resources#EcoreTranslator#ClassifierTest.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#test#extlibrary.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#src#test#resources#EcoreTranslator#Ecore.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#testTemp#AttrTestTemp.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#src#test#resources#EcoreTranslator#AnnotationTest.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#test#OperationTest.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#src#test#resources#out#TheoryOfLists.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#testTemp#ReferenceTestTemp.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#test#ReferenceTest.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#Architecture.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#testTemp#TestTemp.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#testTemp#OperationTestTemp.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#test#Ecore.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#src#test#resources#out#My.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#testTemp#GenericsTestTemp.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#src#test#resources#AlloyInECore#Tutorial.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#nullnull.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#test#AnnotationTest.ecore || ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#testTemp#AnnotationTestTemp.ecore,olegsergeyev$lab$examples#org.eclipse.emf.examples.library#model#extlibrary.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#ReferenceTest.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#Test.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#AttrTest.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.synthesis#Requirements#Requirements.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#GenericsTest.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#ClassifierTest.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#filesystem#FileSystem.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#GenericsTest.ecore || adilinam$QVTdCaseStudy$org.eclipse.ocl.examples.xtext.tests#model#OCLinEcoreTutorial.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#Generics1.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#Test.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#OperationTest.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.synthesis#Requirements#Requirements.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#FordOtosan.ecore || olegsergeyev$lab$examples#org.eclipse.emf.examples.library#model#extlibrary.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#ClassifierTest.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#AttrTest.ecore || olegsergeyev$lab$examples#org.eclipse.emf.examples.library#model#extlibrary.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#Test.ecore || olegsergeyev$lab$plugins#org.eclipse.emf.ecore#model#Ecore.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#FordOtosan.ecore || olegsergeyev$lab$plugins#org.eclipse.emf.ecore#model#Ecore.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#ClassifierTest.ecore || olegsergeyev$lab$examples#org.eclipse.emf.examples.library#model#extlibrary.ecore || olegsergeyev$lab$plugins#org.eclipse.emf.ecore#model#Ecore.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#AttrTest.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#AnnotationTest.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#OperationTest.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#theoryoflists2#TheoryOfLists.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#ReferenceTest.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#ReferenceTest.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#architecture#Architecture.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#Test.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#OperationTest.ecore || olegsergeyev$lab$plugins#org.eclipse.emf.ecore#model#Ecore.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#My.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#GenericsTest.ecore || adilinam$QVTdCaseStudy$org.eclipse.ocl.examples.xtext.tests#model#OCLinEcoreTutorial.ecore || olegsergeyev$lab$plugins#org.eclipse.emf.ecore#model#Ecore.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#AnnotationTest.ecore || ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#AnnotationTest.ecore,https://github.com/olegsergeyev/lab || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations || https://github.com/adilinam/QVTdCaseStudy || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations || https://github.com/olegsergeyev/lab || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations || https://github.com/olegsergeyev/lab || https://github.com/ModelWriter/Demonstrations || https://github.com/olegsergeyev/lab || https://github.com/ModelWriter/Demonstrations || https://github.com/olegsergeyev/lab || https://github.com/ModelWriter/Demonstrations || https://github.com/olegsergeyev/lab || https://github.com/olegsergeyev/lab || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations || https://github.com/olegsergeyev/lab || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations || https://github.com/adilinam/QVTdCaseStudy || https://github.com/olegsergeyev/lab || https://github.com/ModelWriter/Demonstrations || https://github.com/ModelWriter/Demonstrations,Testing/benchmarking/exampling of tools,,Testing/benchmarking/exampling of tools,,,,J
https://github.com/arcanefoam/qvtMustus,arcanefoam$qvtMustus$archive#org.eclipse.qvt.declarative.test.emof#src#org#eclipse#qvt#declarative#test#emof#omg20070708Rose#emof.ecore || arcanefoam$qvtMustus$archive#org.eclipse.qvt.declarative.test.emof.emof#src#org#eclipse#qvt#declarative#test#emof#mapping#models#DoubleAnnotationReference.ecore || arcanefoam$qvtMustus$archive#org.eclipse.qvt.declarative.test.emof#src#org#eclipse#qvt#declarative#test#emof#omg20070708Ecore#emof.ecore || arcanefoam$qvtMustus$archive#org.eclipse.qvt.declarative.test.emof.emof#src#org#eclipse#qvt#declarative#test#emof#mapping#models#Ecore.ecore || arcanefoam$qvtMustus$tests#uk.ac.york.qvtd.tests.hhr#model#Tree.ecore,rwl$cimgym$RollQVT#model#emof.ecore || FitashUlHaq$PivotBasedQvto$tests#org.eclipse.m2m.tests.qvt.oml#parserTestData#models#iteratetest#in.ecore || rwl$cimgym$RollQVT#model#emof.ecore || olegsergeyev$lab$plugins#org.eclipse.emf.ecore#model#Ecore.ecore || epsilonlabs$epsilonlabs$org.eclipse.epsilon.examples.standalone.metamodel.tree#model#tree.ecore,https://github.com/rwl/cimgym || https://github.com/FitashUlHaq/PivotBasedQvto || https://github.com/rwl/cimgym || https://github.com/olegsergeyev/lab || https://github.com/epsilonlabs/epsilonlabs,Testing/benchmarking/exampling of tools,,Testing/benchmarking/exampling of tools,,,,J
https://github.com/MartinHaeusler/odysseus,MartinHaeusler$odysseus$org.odysseus.modules.socialnetwork#src#main#resources#Ecore#socialnetwork.ecore,MartinHaeusler$chronos$org.chronos.chronosphere#src#test#resources#org#chronos#chronosphere#test#metamodels#socialnetwork.ecore,https://github.com/MartinHaeusler/chronos,Testing/benchmarking/exampling of tools,,Testing/benchmarking/exampling of tools,,,,J
https://github.com/FTSRG/gamma,FTSRG$gamma$plugins#hu.bme.mit.gamma.statechart.model#model#statechart.ecore || FTSRG$gamma$plugins#hu.bme.mit.gamma.yakindu.transformation.traceability#model#traceability.ecore || FTSRG$gamma$plugins#de.uni_paderborn.uppaal#model#uppaal.ecore || FTSRG$gamma$plugins#hu.bme.mit.gamma.trace.model#model#trace.ecore,nyikasandor$public.gamma.cpp$plugins#hu.bme.mit.gamma.statechart.model#model#statechart.ecore || nyikasandor$public.gamma.cpp$plugins#hu.bme.mit.gamma.yakindu.transformation.traceability#model#traceability.ecore || grbeni$Y2U$de.uni_paderborn.uppaal#model#uppaal.ecore || nyikasandor$public.gamma.cpp$plugins#hu.bme.mit.gamma.trace.model#model#trace.ecore,https://github.com/nyikasandor/public.gamma.cpp || https://github.com/nyikasandor/public.gamma.cpp || https://github.com/grbeni/Y2U || https://github.com/nyikasandor/public.gamma.cpp,Duplication of another repository,,Duplication of another repository,,,,J
https://github.com/a66as/kitalpha,a66as$kitalpha$accuracy#examples#plugins#org.eclipse.emf.examples.library#model#extlibrary.ecore,olegsergeyev$lab$examples#org.eclipse.emf.examples.library#model#extlibrary.ecore,https://github.com/olegsergeyev/lab,Testing/benchmarking/exampling of tools,,Testing/benchmarking/exampling of tools,,,,J
https://github.com/MatthewSamms/teksme,MatthewSamms$teksme$server-side#org.teksme.model#model#XMLType.ecore,olegsergeyev$lab$plugins#org.eclipse.emf.ecore#model#XMLType.ecore,https://github.com/olegsergeyev/lab,Meta-model(s) reused as part of the main tooling,,Meta-model(s) reused as part of the main tooling,,,,J
https://github.com/cfsnook/iUML_B_SCXML,cfsnook$iUML_B_SCXML$ac.soton.scxml#model#scxml.ecore,glefur$scxml-designer$plugins#org.w3c.scxml#model#scxml.ecore,https://github.com/glefur/scxml-designer,Meta-model(s) reused as part of the main tooling,,Meta-model(s) reused as part of the main tooling,,,,J
https://github.com/rhISU/AFRL_Agree_dev,rhISU$AFRL_Agree_dev$agree#com.rockwellcollins.atc.agree#model#generated#Agree.ecore,juli1$smaccm-improvements$fm-workbench#agree#com.rockwellcollins.atc.agree#src-gen#com#rockwellcollins#atc#agree#Agree.ecore,https://github.com/juli1/smaccm-improvements,Duplication of another repository,,Duplication of another repository,,,,J
https://github.com/UNC-Libraries/metadata-model-tools,UNC-Libraries$metadata-model-tools$xlink.model#model#xlink.ecore,jdeolive$geotools-old$modules#ogc#org.w3.xlink#xlink.ecore,https://github.com/jdeolive/geotools-old,Meta-model(s) reused as part of the main tooling,,Meta-model(s) reused as part of the main tooling,,,,J
https://github.com/emilianojuan/papilio,emilianojuan$papilio$ar.edu.unicen.exa.papilio.atl#metamodel#java.ecore || emilianojuan$papilio$org.eclipse.gmt.modisco.java#src#org#eclipse#gmt#modisco#java#emf#impl#java.ecore || emilianojuan$papilio$org.eclipse.gmt.modisco.java#model#java.ecore,lehrig$m2m-quality$de.upb.m2m.quality.languages.java#metamodel#java.ecore || lehrig$m2m-quality$de.upb.m2m.quality.languages.java#metamodel#java.ecore || lehrig$m2m-quality$de.upb.m2m.quality.languages.java#metamodel#java.ecore,https://github.com/lehrig/m2m-quality || https://github.com/lehrig/m2m-quality || https://github.com/lehrig/m2m-quality,Meta-model(s) reused as part of the main tooling,,Meta-model(s) reused as part of the main tooling,Dependency projects added to the repository,Meta-model(s) reused as part of the main tooling,Dependency projects added to the repository,J
https://github.com/KROKIteam/KROKI-mockup-tool,KROKIteam$KROKI-mockup-tool$KrokiMockupTool#libECore#org.eclipse.uml2.uml#model#CMOF.ecore || KROKIteam$KROKI-mockup-tool$KrokiMockupTool#libECore#org.eclipse.uml2.uml#model#CMOF20.ecore || KROKIteam$KROKI-mockup-tool$KrokiMockupTool#libECore#org.eclipse.uml2.uml#model#CMOF24.ecore,creckord$org.eclipse.uml2$plugins#org.eclipse.uml2.uml#model#CMOF.ecore || DylanYu$smatrt$cases#JarUML#generated#JavaUML#model#CMOF.ecore || creckord$org.eclipse.uml2$plugins#org.eclipse.uml2.uml#model#CMOF.ecore,https://github.com/creckord/org.eclipse.uml2 || https://github.com/DylanYu/smatrt || https://github.com/creckord/org.eclipse.uml2,Dependency projects added to the repository,,Dependency projects added to the repository,,,,J
https://github.com/LangleyStudios/eclipse-avro,LangleyStudios$eclipse-avro$test#org.eclipse.emf.ecore#model#Ecore.ecore || LangleyStudios$eclipse-avro$test#org.eclipse.emf.examples.library#model#extlibrary.ecore || LangleyStudios$eclipse-avro$test#org.eclipse.emf.ecore#model#XMLNamespace.ecore || LangleyStudios$eclipse-avro$test#org.eclipse.emf.ecore#model#XMLType.ecore,olegsergeyev$lab$plugins#org.eclipse.emf.ecore#model#Ecore.ecore || olegsergeyev$lab$examples#org.eclipse.emf.examples.library#model#extlibrary.ecore || olegsergeyev$lab$plugins#org.eclipse.emf.ecore#model#XMLNamespace.ecore || olegsergeyev$lab$plugins#org.eclipse.emf.ecore#model#XMLType.ecore,https://github.com/olegsergeyev/lab || https://github.com/olegsergeyev/lab || https://github.com/olegsergeyev/lab || https://github.com/olegsergeyev/lab,Testing/benchmarking/exampling of tools,,Testing/benchmarking/exampling of tools,,,,J
https://github.com/felixdo/capella,felixdo$capella$core#plugins#org.polarsys.capella.core.data.gen#model#CapellaCore.ecore || felixdo$capella$core#plugins#org.polarsys.capella.core.data.gen#model#CompositeStructure.ecore || felixdo$capella$m2#plugins#org.polarsys.capella.common.data.def#model#Behavior.ecore || felixdo$capella$common#plugins#org.polarsys.capella.common.data.core.gen#model#ModellingCore.ecore || felixdo$capella$m2#plugins#org.polarsys.capella.core.data.def#model#CapellaCore.ecore || felixdo$capella$core#plugins#org.polarsys.capella.core.data.gen#model#EPBSArchitecture.ecore || felixdo$capella$m2#plugins#org.polarsys.capella.common.data.def#model#ModellingCore.ecore || felixdo$capella$core#plugins#org.polarsys.capella.core.data.gen#model#FunctionalAnalysis.ecore || felixdo$capella$common#plugins#org.polarsys.capella.common.libraries.gen#model#libraries.ecore || felixdo$capella$m2#plugins#org.polarsys.capella.core.data.def#model#CompositeStructure.ecore || felixdo$capella$common#plugins#org.polarsys.capella.common.re.gen#model#re.ecore || felixdo$capella$core#plugins#org.polarsys.capella.core.data.gen#model#Interaction.ecore || felixdo$capella$m2#plugins#org.polarsys.capella.core.data.def#model#Interaction.ecore || felixdo$capella$m2#plugins#org.polarsys.capella.core.data.def#model#EPBSArchitecture.ecore || felixdo$capella$common#plugins#org.polarsys.capella.common.data.behavior.gen#model#Behavior.ecore || felixdo$capella$m2#plugins#org.polarsys.capella.core.data.def#model#FunctionalAnalysis.ecore,a66as$capella-studio$core#plugins#org.polarsys.capella.core.data.gen#model#CapellaCore.ecore || a66as$capella-studio$core#plugins#org.polarsys.capella.core.data.gen#model#CompositeStructure.ecore || a66as$capella-studio$common#plugins#org.polarsys.capella.common.data.behavior.gen#model#Behavior.ecore || a66as$capella-studio$common#plugins#org.polarsys.capella.common.data.core.gen#model#ModellingCore.ecore || a66as$capella-studio$core#plugins#org.polarsys.capella.core.data.gen#model#CapellaCore.ecore || a66as$capella-studio$core#plugins#org.polarsys.capella.core.data.gen#model#EPBSArchitecture.ecore || a66as$capella-studio$common#plugins#org.polarsys.capella.common.data.core.gen#model#ModellingCore.ecore || a66as$capella-studio$core#plugins#org.polarsys.capella.core.data.gen#model#FunctionalAnalysis.ecore || a66as$capella-studio$common#plugins#org.polarsys.capella.common.libraries.gen#model#libraries.ecore || a66as$capella-studio$core#plugins#org.polarsys.capella.core.data.gen#model#CompositeStructure.ecore || a66as$capella-studio$common#plugins#org.polarsys.capella.common.re.gen#model#re.ecore || a66as$capella-studio$core#plugins#org.polarsys.capella.core.data.gen#model#Interaction.ecore || a66as$capella-studio$core#plugins#org.polarsys.capella.core.data.gen#model#Interaction.ecore || a66as$capella-studio$core#plugins#org.polarsys.capella.core.data.gen#model#EPBSArchitecture.ecore || a66as$capella-studio$common#plugins#org.polarsys.capella.common.data.behavior.gen#model#Behavior.ecore || a66as$capella-studio$core#plugins#org.polarsys.capella.core.data.gen#model#FunctionalAnalysis.ecore,https://github.com/a66as/capella-studio || https://github.com/a66as/capella-studio || https://github.com/a66as/capella-studio || https://github.com/a66as/capella-studio || https://github.com/a66as/capella-studio || https://github.com/a66as/capella-studio || https://github.com/a66as/capella-studio || https://github.com/a66as/capella-studio || https://github.com/a66as/capella-studio || https://github.com/a66as/capella-studio || https://github.com/a66as/capella-studio || https://github.com/a66as/capella-studio || https://github.com/a66as/capella-studio || https://github.com/a66as/capella-studio || https://github.com/a66as/capella-studio || https://github.com/a66as/capella-studio,Duplication of another repository,,Duplication of another repository,,,,J
