repo,repo_name,cluster,original,original_path,duplicate,duplicate_path,affected_elements,original_size,duplicate_size,affected_annotations,original_size_no_annotations,duplicate_size_no_annotations,package_content_movements,ADD-EAnnotation,ADD-EAttribute,ADD-EClass,ADD-EDataType,ADD-EEnum,ADD-EEnumLiteral,ADD-EGenericType,ADD-EObject,ADD-EOperation,ADD-EPackage,ADD-EParameter,ADD-EReference,ADD-EStringToStringMapEntry,ADD-ETypeParameter,ADD-ResourceAttachment.EDataType,ADD-ResourceAttachment.EPackage,CHANGE-EAnnotation.references,CHANGE-EAnnotation.source,CHANGE-EAttribute.changeable,CHANGE-EAttribute.defaultValueLiteral,CHANGE-EAttribute.derived,CHANGE-EAttribute.eType,CHANGE-EAttribute.iD,CHANGE-EAttribute.lowerBound,CHANGE-EAttribute.name,CHANGE-EAttribute.ordered,CHANGE-EAttribute.transient,CHANGE-EAttribute.unique,CHANGE-EAttribute.unsettable,CHANGE-EAttribute.upperBound,CHANGE-EAttribute.volatile,CHANGE-EClass.abstract,CHANGE-EClass.eSuperTypes,CHANGE-EClass.instanceClassName,CHANGE-EClass.instanceTypeName,CHANGE-EClass.interface,CHANGE-EClass.name,CHANGE-EDataType.instanceClassName,CHANGE-EDataType.instanceTypeName,CHANGE-EDataType.name,CHANGE-EDataType.serializable,CHANGE-EEnum.instanceClassName,CHANGE-EEnum.instanceTypeName,CHANGE-EEnum.name,CHANGE-EEnumLiteral.literal,CHANGE-EEnumLiteral.name,CHANGE-EEnumLiteral.value,CHANGE-EGenericType.eClassifier,CHANGE-EGenericType.eTypeParameter,CHANGE-EOperation.eExceptions,CHANGE-EOperation.eType,CHANGE-EOperation.lowerBound,CHANGE-EOperation.name,CHANGE-EOperation.ordered,CHANGE-EOperation.unique,CHANGE-EOperation.upperBound,CHANGE-EPackage.name,CHANGE-EPackage.nsPrefix,CHANGE-EPackage.nsURI,CHANGE-EParameter.eType,CHANGE-EParameter.lowerBound,CHANGE-EParameter.name,CHANGE-EParameter.ordered,CHANGE-EParameter.unique,CHANGE-EParameter.upperBound,CHANGE-EReference.changeable,CHANGE-EReference.containment,CHANGE-EReference.defaultValueLiteral,CHANGE-EReference.derived,CHANGE-EReference.eKeys,CHANGE-EReference.eOpposite,CHANGE-EReference.eType,CHANGE-EReference.lowerBound,CHANGE-EReference.name,CHANGE-EReference.ordered,CHANGE-EReference.resolveProxies,CHANGE-EReference.transient,CHANGE-EReference.unique,CHANGE-EReference.unsettable,CHANGE-EReference.upperBound,CHANGE-EReference.volatile,CHANGE-EStringToStringMapEntry.key,CHANGE-EStringToStringMapEntry.value,DELETE-EAnnotation,DELETE-EAttribute,DELETE-EClass,DELETE-EDataType,DELETE-EEnum,DELETE-EEnumLiteral,DELETE-EGenericType,DELETE-EObject,DELETE-EOperation,DELETE-EPackage,DELETE-EParameter,DELETE-EReference,DELETE-EStringToStringMapEntry,DELETE-ETypeParameter,DELETE-ResourceAttachment.EPackage,MOVE-EAttribute,MOVE-EClass,MOVE-EDataType,MOVE-EEnum,MOVE-EEnumLiteral,MOVE-EGenericType,MOVE-EOperation,MOVE-EPackage,MOVE-EReference
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,14678,huybuidac20593$yakindu$SCT2#tags#M_SCT_13#plugins#org.yakindu.sct.model.sgen#src#org#yakindu#sct#model#sgen#impl#sgen.ecore,14,55,43,0,55,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,6110,huybuidac20593$yakindu$SCT2#tags#M_SCT_13#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,14,55,43,0,55,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,15559,huybuidac20593$yakindu$SCT2#tags#M_SCT_14#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,13279,huybuidac20593$yakindu$SCT2#tags#M_SCT_14#plugins#org.yakindu.sct.model.sgen#src#org#yakindu#sct#model#sgen#impl#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,11454,huybuidac20593$yakindu$SCT2#tags#PRE_JUNO#plugins#org.yakindu.sct.model.sgen#src#org#yakindu#sct#model#sgen#impl#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,19966,huybuidac20593$yakindu$SCT2#tags#PRE_JUNO#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,23182,huybuidac20593$yakindu$SCT2#tags#KostalSctCompatible_20120614#org.yakindu.sct.model.sgen#src#org#yakindu#sct#model#sgen#impl#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,16227,huybuidac20593$yakindu$SCT2#tags#KostalSctCompatible_20120614#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,22425,huybuidac20593$yakindu$SCT2#tags#M_SCT_15#plugins#org.yakindu.sct.model.sgen#src#org#yakindu#sct#model#sgen#impl#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,1857,huybuidac20593$yakindu$SCT2#tags#M_SCT_15#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,90,huybuidac20593$yakindu$SCT2#tags#TAG_20120820_Virtual_Time#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,26075,huybuidac20593$yakindu$SCT2#tags#TAG_20120820_Virtual_Time#plugins#org.yakindu.sct.model.sgen#src#org#yakindu#sct#model#sgen#impl#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,15305,huybuidac20593$yakindu$SCT2#tags#PRE_LAZY_LINKING#plugins#org.yakindu.sct.model.sgen#src#org#yakindu#sct#model#sgen#impl#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,27119,huybuidac20593$yakindu$SCT2#tags#PRE_LAZY_LINKING#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,18432,huybuidac20593$yakindu$SCT2#tags#M_SCT_16_RC1#plugins#org.yakindu.sct.model.sgen#src#org#yakindu#sct#model#sgen#impl#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,18064,huybuidac20593$yakindu$SCT2#tags#M_SCT_16_RC1#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,27536,huybuidac20593$yakindu$SCT2#tags#M_SCT_16_RC1_1#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,11805,huybuidac20593$yakindu$SCT2#tags#M_SCT_16_RC1_1#plugins#org.yakindu.sct.model.sgen#src#org#yakindu#sct#model#sgen#impl#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,20311,huybuidac20593$yakindu$SCT2#tags#M_SCT_17_RELEASE#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,5479,huybuidac20593$yakindu$SCT2#tags#M_SCT_17_RELEASE#plugins#org.yakindu.sct.model.sgen#src#org#yakindu#sct#model#sgen#impl#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,1311,huybuidac20593$yakindu$SCT2#branches#Bugfix_2_0_x#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,18287,huybuidac20593$yakindu$SCT2#branches#Bugfix_2_0_x#plugins#org.yakindu.sct.model.sgen#src#org#yakindu#sct#model#sgen#impl#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,3849,huybuidac20593$yakindu$SCT2#branches#TYPE_SYSTEM_REFACTORING#plugins#org.yakindu.sct.model.sgen#src#org#yakindu#sct#model#sgen#impl#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,14491,huybuidac20593$yakindu$SCT2#branches#TYPE_SYSTEM_REFACTORING#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,4962,huybuidac20593$yakindu$SCT2#tags#releases#2.0.1#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,1511,huybuidac20593$yakindu$SCT2#tags#releases#2.0.1#plugins#org.yakindu.sct.model.sgen#src#org#yakindu#sct#model#sgen#impl#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,22679,huybuidac20593$yakindu$SCT2#tags#PRE_MERGE_TYPE_SYSTEM_REFACTORING#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,16941,huybuidac20593$yakindu$SCT2#tags#PRE_MERGE_TYPE_SYSTEM_REFACTORING#plugins#org.yakindu.sct.model.sgen#src#org#yakindu#sct#model#sgen#impl#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,17282,huybuidac20593$yakindu$SCT2#branches#Extension API#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,24323,huybuidac20593$yakindu$SCT2#branches#Extension API#org.yakindu.sct.model.sgen#src#org#yakindu#sct#model#sgen#impl#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,19086,huybuidac20593$yakindu$SCT2#tags#M_SCT_18_RELEASE_2_1#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,huybuidac20593/yakindu,1,23496,huybuidac20593$yakindu$SCT2#trunk#plugins#org.yakindu.sct.model.sgen#model#emf#sgen.ecore,28875,huybuidac20593$yakindu$SCT2#tags#M_SCT_18_RELEASE_2_1#plugins#org.yakindu.sct.model.sgen#src#org#yakindu#sct#model#sgen#impl#sgen.ecore,5,55,52,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
