cluster,original,original_path,duplicate,duplicate_path,affected_elements,original_size,duplicate_size,affected_annotations,original_size_no_annotations,duplicate_size_no_annotations,package_content_movements,relative_change_with_saturation,scenario,final_label
783,27553,RovoMe$University$ME_2011_WS_Lab1#model#sooml.ecore,27485,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#sooml.ecore,0,66,66,0,66,66,0,0.0,inter,A
785,23427,carrot-garden$eclipse_org.eclipse.e4.scripting$Plugins#core#org.eclipse.ease.storedscript#models#StoredScript.ecore,24315,DinisCruz$org.eclipse.e4.scripting$Plugins#core#org.eclipse.ease.storedscript#models#StoredScript.ecore,0,30,30,0,28,28,0,0.0,inter,A
786,4039,freiric$fre-rcer$net.sf.rcer.rom#model#abapobj.ecore,14433,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#abapobj.ecore,0,107,107,0,107,107,0,0.0,inter,A
786,4039,freiric$fre-rcer$net.sf.rcer.rom#model#abapobj.ecore,15445,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#abapobj.ecore,0,107,107,0,107,107,0,0.0,inter,A
786,4039,freiric$fre-rcer$net.sf.rcer.rom#model#abapobj.ecore,9667,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#temp#abapobj.ecore,0,107,107,0,107,107,0,0.0,inter,A
786,4039,freiric$fre-rcer$net.sf.rcer.rom#model#abapobj.ecore,1926,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#abapobj.ecore,0,107,107,0,107,107,0,0.0,inter,A
787,9188,olegsergeyev$lab$plugins#org.eclipse.emf.mapping#model#Mapping.ecore,12203,sourcesense$modeshape-stone$extensions#modeshape-sequencer-teiid#src#test#resources#ecore#Mapping.ecore,0,28,28,0,28,28,0,0.0,inter,A
787,9188,olegsergeyev$lab$plugins#org.eclipse.emf.mapping#model#Mapping.ecore,18886,damenac$puzzle$plugins#fr.inria.diverse.puzzle.common#data#Mapping.ecore,0,28,28,0,28,28,0,0.0,inter,A
787,9188,olegsergeyev$lab$plugins#org.eclipse.emf.mapping#model#Mapping.ecore,1929,teiid$teiid-modeshape$sequencers#teiid-modeshape-sequencer-vdb#src#test#resources#ecore#Mapping.ecore,0,28,28,0,28,28,0,0.0,inter,A
787,9188,olegsergeyev$lab$plugins#org.eclipse.emf.mapping#model#Mapping.ecore,24141,Teiid-Designer$teiid-modeshape$sequencers#teiid-modeshape-sequencer-vdb#src#test#resources#ecore#Mapping.ecore,0,28,28,0,28,28,0,0.0,inter,A
788,20565,SysMLModelicaIntegration$edu.ufc.femtost.disc.sysml2modelica$papyrus_luna_release#edu.ufc.femtost.disc.sysml4modelica.problemmetamodel#metamodel#problem.ecore,1972,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#Problem.ecore,0,10,10,0,10,10,0,0.0,inter,A
788,20565,SysMLModelicaIntegration$edu.ufc.femtost.disc.sysml2modelica$papyrus_luna_release#edu.ufc.femtost.disc.sysml4modelica.problemmetamodel#metamodel#problem.ecore,27379,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#Problem.ecore,0,10,10,0,10,10,0,0.0,inter,A
788,20565,SysMLModelicaIntegration$edu.ufc.femtost.disc.sysml2modelica$papyrus_luna_release#edu.ufc.femtost.disc.sysml4modelica.problemmetamodel#metamodel#problem.ecore,14319,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#Problem.ecore,0,10,10,0,10,10,0,0.0,inter,A
789,24109,lizlam$P4dsl$org.xtext.example.p4dsl#src-gen#org#xtext#example#p4dsl#P4Dsl.ecore,28564,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#P4Dsl.ecore,0,15,15,0,15,15,0,0.0,inter,A
789,24109,lizlam$P4dsl$org.xtext.example.p4dsl#src-gen#org#xtext#example#p4dsl#P4Dsl.ecore,4849,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#P4Dsl.ecore,0,15,15,0,15,15,0,0.0,inter,A
789,24109,lizlam$P4dsl$org.xtext.example.p4dsl#src-gen#org#xtext#example#p4dsl#P4Dsl.ecore,23974,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#P4Dsl.ecore,0,15,15,0,15,15,0,0.0,inter,A
791,7171,openGDA$gda-tomography$uk.ac.diamond.tomography.reconstruction.parameters#model#Hm.ecore,2004,belkassaby$gda-tomography$uk.ac.diamond.tomography.reconstruction.parameters#model#Hm.ecore,0,1660,1660,0,359,359,0,0.0,inter,A
791,7171,openGDA$gda-tomography$uk.ac.diamond.tomography.reconstruction.parameters#model#Hm.ecore,8229,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#Hm.ecore,0,1660,1660,0,359,359,0,0.0,inter,A
791,7171,openGDA$gda-tomography$uk.ac.diamond.tomography.reconstruction.parameters#model#Hm.ecore,7090,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#Hm.ecore,0,1660,1660,0,359,359,0,0.0,inter,A
791,7171,openGDA$gda-tomography$uk.ac.diamond.tomography.reconstruction.parameters#model#Hm.ecore,22000,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#Hm.ecore,0,1660,1660,0,359,359,0,0.0,inter,A
792,2029,orcc$orcc$eclipse#plugins#net.sf.orcc.cal#model#Cache.ecore,13840,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#Cache.ecore,0,15,15,0,15,15,0,0.0,inter,A
792,2029,orcc$orcc$eclipse#plugins#net.sf.orcc.cal#model#Cache.ecore,20219,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#Cache.ecore,0,15,15,0,15,15,0,0.0,inter,A
792,2029,orcc$orcc$eclipse#plugins#net.sf.orcc.cal#model#Cache.ecore,8581,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#Cache.ecore,0,15,15,0,15,15,0,0.0,inter,A
792,2029,orcc$orcc$eclipse#plugins#net.sf.orcc.cal#model#Cache.ecore,19192,paller42$orcc-iot$orcc#eclipse#plugins#net.sf.orcc.cal#model#Cache.ecore,0,15,15,0,15,15,0,0.0,inter,A
793,29805,artist-project$ARTIST$source#Tooling#migration#integrated environment#eu.artist.moola.emf#test#resources#artist#metamodels#Trace.ecore,2053,artist-project$ARTIST-Orchestration_Tool$source#eu.artist.moola.emf#test#resources#artist#metamodels#Trace.ecore,0,7,7,0,7,7,0,0.0,inter,A
793,29805,artist-project$ARTIST$source#Tooling#migration#integrated environment#eu.artist.moola.emf#test#resources#artist#metamodels#Trace.ecore,29737,artist-project$ARTIST-Orchestration_Tool$source#eu.artist.moola.eclipse#test#resources#artist#metamodels#Trace.ecore,0,7,7,0,7,7,0,0.0,inter,A
793,29805,artist-project$ARTIST$source#Tooling#migration#integrated environment#eu.artist.moola.emf#test#resources#artist#metamodels#Trace.ecore,8088,martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#casestudy#Java2UML#metamodels#Trace.ecore,0,7,7,0,7,7,0,0.0,inter,A
795,24303,MIND-Tools$sandboxes$seyvozs#mindEd#xtext-experiments#v0#trunk#org.ow2.mindEd.itf.editor.textual.model#src-gen#org#ow2#mindEd#itf#editor#textual#FractalItf.ecore,23890,MIND-Tools$mindEd$org.ow2.mindEd.itf.editor.textual.fractalIDL.FractalIDLPackage.model#src-gen#org#ow2#mindEd#itf#editor#textual#FractalItf.ecore,0,171,171,0,171,171,0,0.0,inter,A
795,24303,MIND-Tools$sandboxes$seyvozs#mindEd#xtext-experiments#v0#trunk#org.ow2.mindEd.itf.editor.textual.model#src-gen#org#ow2#mindEd#itf#editor#textual#FractalItf.ecore,22716,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#FractalItf.ecore,0,171,171,0,171,171,0,0.0,inter,A
795,24303,MIND-Tools$sandboxes$seyvozs#mindEd#xtext-experiments#v0#trunk#org.ow2.mindEd.itf.editor.textual.model#src-gen#org#ow2#mindEd#itf#editor#textual#FractalItf.ecore,11825,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#FractalItf.ecore,0,171,171,0,171,171,0,0.0,inter,A
795,24303,MIND-Tools$sandboxes$seyvozs#mindEd#xtext-experiments#v0#trunk#org.ow2.mindEd.itf.editor.textual.model#src-gen#org#ow2#mindEd#itf#editor#textual#FractalItf.ecore,2075,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#FractalItf.ecore,0,171,171,0,171,171,0,0.0,inter,A
796,28150,siwiwit$api2mol$plugins#fr.inria.atlanmod.api2mol.abstractSyntax#model#api2mol.ecore,14458,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#api2mol.ecore,0,45,45,0,45,45,0,0.0,inter,A
796,28150,siwiwit$api2mol$plugins#fr.inria.atlanmod.api2mol.abstractSyntax#model#api2mol.ecore,15299,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#api2mol.ecore,0,45,45,0,45,45,0,0.0,inter,A
796,28150,siwiwit$api2mol$plugins#fr.inria.atlanmod.api2mol.abstractSyntax#model#api2mol.ecore,9753,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#temp#api2mol.ecore,0,45,45,0,45,45,0,0.0,inter,A
796,28150,siwiwit$api2mol$plugins#fr.inria.atlanmod.api2mol.abstractSyntax#model#api2mol.ecore,2078,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#api2mol.ecore,0,45,45,0,45,45,0,0.0,inter,A
797,3177,geotools$geotools$modules#ogc#net.opengis.csw#csw20.ecore,2123,ponsonio$geotools$modules#ogc#net.opengis.csw#csw20.ecore,0,846,846,0,200,200,0,0.0,inter,A
797,3177,geotools$geotools$modules#ogc#net.opengis.csw#csw20.ecore,9179,eljefe387$geoservergeoools$modules#ogc#net.opengis.csw#csw20.ecore,0,846,846,0,200,200,0,0.0,inter,A
797,3177,geotools$geotools$modules#ogc#net.opengis.csw#csw20.ecore,22610,Geocent$NetCDFPlugin$geotools-12.0#modules#ogc#net.opengis.csw#csw20.ecore,0,846,846,0,200,200,0,0.0,inter,A
797,3177,geotools$geotools$modules#ogc#net.opengis.csw#csw20.ecore,24624,JavaQualitasCorpus$geotools-9.2$modules#ogc#net.opengis.csw#csw20.ecore,0,846,846,0,200,200,0,0.0,inter,A
798,5123,kevoree$kmf-samples$thingml#org.kevoree.modeling.sample.thingml.emf#metamodel#thingml.ecore,2139,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#thingml.ecore,0,183,183,0,183,183,0,0.0,inter,A
798,5123,kevoree$kmf-samples$thingml#org.kevoree.modeling.sample.thingml.emf#metamodel#thingml.ecore,27538,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#thingml.ecore,0,183,183,0,183,183,0,0.0,inter,A
798,5123,kevoree$kmf-samples$thingml#org.kevoree.modeling.sample.thingml.emf#metamodel#thingml.ecore,14143,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#thingml.ecore,0,183,183,0,183,183,0,0.0,inter,A
799,2679,olegsergeyev$lab$examples#org.eclipse.emf.java#model#Java.ecore,2151,ikaz$misc$A#Workspace#org.eclipse.emf.java#model#Java.ecore,0,76,76,0,76,76,0,0.0,inter,A
799,2679,olegsergeyev$lab$examples#org.eclipse.emf.java#model#Java.ecore,20359,wbombardellis$BachelorThesis_WilliamBombardelliDaSilva$Examples#de.mdelab.mltgg.UmlClassDiagram2Java#model#java.ecore,0,76,76,0,76,76,0,0.0,inter,A
799,2679,olegsergeyev$lab$examples#org.eclipse.emf.java#model#Java.ecore,29872,GSEKM$CodePool$EclipseTestingWorkspace#org.eclipse.emf.java#model#Java.ecore,0,76,76,0,76,76,0,0.0,inter,A
801,10951,dresden-ocl$legacy$ocl20forEclipse#eclipse#tudresden.ocl20.pivot.tools.CWM#resources#model#DataMining.ecore,2164,dresden-ocl$dresdenocl$plugins#org.dresdenocl.tools.CWM#resources#model#DataMining.ecore,0,277,277,0,93,93,0,0.0,inter,A
801,10951,dresden-ocl$legacy$ocl20forEclipse#eclipse#tudresden.ocl20.pivot.tools.CWM#resources#model#DataMining.ecore,16118,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#DataMining.ecore,0,277,277,0,93,93,0,0.0,inter,A
801,10951,dresden-ocl$legacy$ocl20forEclipse#eclipse#tudresden.ocl20.pivot.tools.CWM#resources#model#DataMining.ecore,5272,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#DataMining.ecore,0,277,277,0,93,93,0,0.0,inter,A
801,10951,dresden-ocl$legacy$ocl20forEclipse#eclipse#tudresden.ocl20.pivot.tools.CWM#resources#model#DataMining.ecore,10460,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#DataMining.ecore,0,277,277,0,93,93,0,0.0,inter,A
802,20114,vogellacompany$codeexamples-java$de.vogella.docs.web.model#metamodel#vogella.ecore,2184,dat0106$datkts0106$vogella-master#de.vogella.docs.web.model#metamodel#vogella.ecore,0,28,28,0,28,28,0,0.0,inter,A
802,20114,vogellacompany$codeexamples-java$de.vogella.docs.web.model#metamodel#vogella.ecore,4009,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#vogella.ecore,0,28,28,0,28,28,0,0.0,inter,A
802,20114,vogellacompany$codeexamples-java$de.vogella.docs.web.model#metamodel#vogella.ecore,25697,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#vogella.ecore,0,28,28,0,28,28,0,0.0,inter,A
802,20114,vogellacompany$codeexamples-java$de.vogella.docs.web.model#metamodel#vogella.ecore,8472,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#vogella.ecore,0,28,28,0,28,28,0,0.0,inter,A
803,9648,zygote1984$AspectualAdapters$org.emftext.language.aspectbind#metamodel#aspectbind.ecore,21447,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#aspectbind.ecore,0,122,122,0,122,122,0,0.0,inter,A
803,9648,zygote1984$AspectualAdapters$org.emftext.language.aspectbind#metamodel#aspectbind.ecore,2189,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#aspectbind.ecore,0,122,122,0,122,122,0,0.0,inter,A
803,9648,zygote1984$AspectualAdapters$org.emftext.language.aspectbind#metamodel#aspectbind.ecore,12022,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#aspectbind.ecore,0,122,122,0,122,122,0,0.0,inter,A
803,9648,zygote1984$AspectualAdapters$org.emftext.language.aspectbind#metamodel#aspectbind.ecore,9401,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#temp#aspectbind.ecore,0,122,122,0,122,122,0,0.0,inter,A
804,2194,mdcf$devicemodel$edu.ksu.cis.projects.mdcf.devicemodel#src-gen#edu#ksu#cis#projects#mdcf#devicemodel#DeviceModelingLanguage.ecore,23929,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#DeviceModelingLanguage.ecore,0,160,160,0,160,160,0,0.0,inter,A
804,2194,mdcf$devicemodel$edu.ksu.cis.projects.mdcf.devicemodel#src-gen#edu#ksu#cis#projects#mdcf#devicemodel#DeviceModelingLanguage.ecore,11448,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#DeviceModelingLanguage.ecore,0,160,160,0,160,160,0,0.0,inter,A
804,2194,mdcf$devicemodel$edu.ksu.cis.projects.mdcf.devicemodel#src-gen#edu#ksu#cis#projects#mdcf#devicemodel#DeviceModelingLanguage.ecore,11535,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#DeviceModelingLanguage.ecore,0,160,160,0,160,160,0,0.0,inter,A
806,4688,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#FiniteStateMachine.ecore,2206,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#FiniteStateMachine.ecore,0,26,26,0,26,26,0,0.0,inter,A
806,4688,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#FiniteStateMachine.ecore,18208,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#FiniteStateMachine.ecore,0,26,26,0,26,26,0,0.0,inter,A
806,4688,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#FiniteStateMachine.ecore,17766,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#FiniteStateMachine.ecore,0,26,26,0,26,26,0,0.0,inter,A
807,20505,nguyenviethoa$e4.xwt$bundles#org.eclipse.e4.xwt.tools.ui.xaml#model#xaml.ecore,11610,cwi-swat$swat-corpora$builds#java#eclipse-e4#org.eclipse.e4.xwt.tools.ui.xaml#model#xaml.ecore,0,58,58,0,58,58,0,0.0,inter,A
807,20505,nguyenviethoa$e4.xwt$bundles#org.eclipse.e4.xwt.tools.ui.xaml#model#xaml.ecore,2211,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#xaml.ecore,0,58,58,0,58,58,0,0.0,inter,A
807,20505,nguyenviethoa$e4.xwt$bundles#org.eclipse.e4.xwt.tools.ui.xaml#model#xaml.ecore,16683,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#xaml.ecore,0,58,58,0,58,58,0,0.0,inter,A
807,20505,nguyenviethoa$e4.xwt$bundles#org.eclipse.e4.xwt.tools.ui.xaml#model#xaml.ecore,16409,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#xaml.ecore,0,58,58,0,58,58,0,0.0,inter,A
808,4288,jesusc$bento$examples#evaluation#bento.examples.basic_blocks#bindings#nqc#NQC.ecore,25929,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#NQC.ecore,0,120,120,0,120,120,0,0.0,inter,A
808,4288,jesusc$bento$examples#evaluation#bento.examples.basic_blocks#bindings#nqc#NQC.ecore,20515,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#NQC.ecore,0,120,120,0,120,120,0,0.0,inter,A
808,4288,jesusc$bento$examples#evaluation#bento.examples.basic_blocks#bindings#nqc#NQC.ecore,2215,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#NQC.ecore,0,120,120,0,120,120,0,0.0,inter,A
808,4288,jesusc$bento$examples#evaluation#bento.examples.basic_blocks#bindings#nqc#NQC.ecore,28310,sentery$ModelTransformation$AnalysisCode#Metamodel#NQC.ecore,0,120,120,0,120,120,0,0.0,inter,A
809,15840,marcotinacci$XTuring$it.marcotinacci.xturing#bin#it#marcotinacci#xturing#XTuring.ecore,27564,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#XTuring.ecore,0,23,23,0,23,23,0,0.0,inter,A
809,15840,marcotinacci$XTuring$it.marcotinacci.xturing#bin#it#marcotinacci#xturing#XTuring.ecore,2221,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#XTuring.ecore,0,23,23,0,23,23,0,0.0,inter,A
809,15840,marcotinacci$XTuring$it.marcotinacci.xturing#bin#it#marcotinacci#xturing#XTuring.ecore,15149,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#XTuring.ecore,0,23,23,0,23,23,0,0.0,inter,A
810,20865,orcc$orcc$eclipse#plugins#net.sf.orcc.core#model#MoC.ecore,25830,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#MoC.ecore,0,14,14,0,14,14,0,0.0,inter,A
810,20865,orcc$orcc$eclipse#plugins#net.sf.orcc.core#model#MoC.ecore,20392,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#MoC.ecore,0,14,14,0,14,14,0,0.0,inter,A
810,20865,orcc$orcc$eclipse#plugins#net.sf.orcc.core#model#MoC.ecore,2331,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#MoC.ecore,0,14,14,0,14,14,0,0.0,inter,A
810,20865,orcc$orcc$eclipse#plugins#net.sf.orcc.core#model#MoC.ecore,8561,paller42$orcc-iot$orcc#eclipse#plugins#net.sf.orcc.core#model#MoC.ecore,0,14,14,0,14,14,0,0.0,inter,A
811,6974,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#Reqtify.ecore,2357,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#Reqtify.ecore,0,32,32,0,32,32,0,0.0,inter,A
811,6974,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#Reqtify.ecore,27460,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#Reqtify.ecore,0,32,32,0,32,32,0,0.0,inter,A
811,6974,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#Reqtify.ecore,14231,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#Reqtify.ecore,0,32,32,0,32,32,0,0.0,inter,A
811,6974,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#Reqtify.ecore,24913,MLM-Rearchitect-Exchange$mlm-rearchitecter-tool$metamodels#others#Reqtify.ecore,0,32,32,0,32,32,0,0.0,inter,A
812,11926,moji1$MDebugger$StateChartDebugInstrument#MetaModels#RTCppProperties.ecore,11098,nicolas-hili$Observer$Development#ca.queensu.cs.observer.update#model#RTCppProperties.ecore,0,114,114,0,112,112,0,0.0,inter,A
812,11926,moji1$MDebugger$StateChartDebugInstrument#MetaModels#RTCppProperties.ecore,2387,PasternakMichal$SimGen$SimGen DSL#cs.queensu.ca.Unity#UMLRT-Profiles#RTCppProperties.ecore,0,114,114,0,112,112,0,0.0,inter,A
812,11926,moji1$MDebugger$StateChartDebugInstrument#MetaModels#RTCppProperties.ecore,26379,MajidGitHubRepos$MReplayer$MDebugger#StateChartDebugInstrument#MetaModels#RTCppProperties.ecore,0,114,114,0,112,112,0,0.0,inter,A
812,11926,moji1$MDebugger$StateChartDebugInstrument#MetaModels#RTCppProperties.ecore,14386,blindGitHubRepos$TraceOrdering$MDebugger#MetaModels#RTCppProperties.ecore,0,114,114,0,112,112,0,0.0,inter,A
813,23416,aamattos$datatools.connectivity$plugins#org.eclipse.datatools.connectivity.oda.design#model#org.eclipse.datatools.connectivity.oda.design.ecore,2416,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#org.eclipse.datatools.connectivity.oda.design.ecore,0,1484,1484,0,286,286,0,0.0,inter,A
813,23416,aamattos$datatools.connectivity$plugins#org.eclipse.datatools.connectivity.oda.design#model#org.eclipse.datatools.connectivity.oda.design.ecore,19853,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#org.eclipse.datatools.connectivity.oda.design.ecore,0,1484,1484,0,286,286,0,0.0,inter,A
813,23416,aamattos$datatools.connectivity$plugins#org.eclipse.datatools.connectivity.oda.design#model#org.eclipse.datatools.connectivity.oda.design.ecore,29445,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#org.eclipse.datatools.connectivity.oda.design.ecore,0,1484,1484,0,286,286,0,0.0,inter,A
813,23416,aamattos$datatools.connectivity$plugins#org.eclipse.datatools.connectivity.oda.design#model#org.eclipse.datatools.connectivity.oda.design.ecore,10195,nickboldt$org.eclipse.datatools$plugins#connectivity#org.eclipse.datatools.connectivity.oda.design#model#org.eclipse.datatools.connectivity.oda.design.ecore,0,1484,1484,0,286,286,0,0.0,inter,A
815,2438,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#Architectural_Description.ecore,4932,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#Architectural_Description.ecore,0,21,21,0,21,21,0,0.0,inter,A
815,2438,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#Architectural_Description.ecore,23519,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#Architectural_Description.ecore,0,21,21,0,21,21,0,0.0,inter,A
